job_id,asset_id,crew_id,start_time,end_time,job_type,shift_type,planned_deenergize,checklist_passed,supervisor_confirmed,crew_avg_experience_years,recent_hours_worked_48h,asset_voltage_level,asset_age_years,maintenance_last_days,region_hotspot_score,incidents_area_30d,weather_precip_1h,lightning_nearby_1h,V_rms_mean_5m,V_rms_std_5m,V_slope_5m,frequency_dev_std_5m,V_drop_count_15m,I_rms_mean_5m,I_inrush_count_1h,thd_percent_1h,arc_event_count_1h,ground_fault_flag_24h,transformer_temp_max_24h,leakage_current_max_24h,sensor_comm_loss_flag,incident_flag,severity,near_miss_flag
J4782,A117,C152,2025-08-28 22:39:00,2025-08-29 00:00:00,inspection,night,1,1,1,4.1,0.6,11,15,357,0.134,0,0.0,0,11024,129,-0.875,0.0188,0,23.4,0,1.26,0,0,51.6,0.45,0,0,none,0
J4783,A236,C194,2025-05-10 22:36:00,2025-05-11 00:03:00,maintenance,night,1,0,1,11.9,15.4,22,14,37,0.218,0,0.0,0,21904,55,0.008,0.0146,1,38.3,1,1.71,1,0,59.8,0.04,1,0,none,1
J4784,A130,C57,2025-05-15 23:47:00,2025-05-16 01:59:00,repair,night,0,1,0,4.4,5.5,22,34,75,0.091,0,0.0,0,22190,9,-0.09,0.013,0,34.3,0,0.77,0,0,57.7,0.55,0,0,none,0
J4785,A181,C47,2025-09-06 17:59:00,2025-09-06 21:26:00,repair,day,0,1,1,6.4,12.9,22,5,244,0.087,0,0.0,0,22107,150,0.113,0.0011,2,37.8,0,3.0,0,0,49.8,0.24,0,0,none,0
J4786,A286,C17,2025-05-21 13:36:00,2025-05-21 15:44:00,repair,day,0,1,1,0.5,18.9,132,6,317,0.194,0,0.0,0,132008,100,-0.322,0.0243,1,88.4,0,2.2,0,0,66.6,0.6,0,0,none,0
J4787,A295,C91,2025-10-05 18:52:00,2025-10-05 20:44:00,maintenance,day,1,0,1,6.6,33.1,11,3,372,0.363,0,0.33,0,10800,181,0.059,0.0033,1,39.8,0,2.61,0,0,54.3,0.27,0,0,none,0
J4788,A205,C115,2025-03-02 05:16:00,2025-03-02 05:46:00,maintenance,night,0,1,1,3.1,5.3,11,5,235,0.202,1,0.0,1,11608,38,-0.134,0.0071,0,51.8,0,2.14,0,0,65.7,0.35,1,0,none,0
J4789,A177,C123,2025-02-07 16:05:00,2025-02-07 18:30:00,maintenance,day,1,1,0,7.5,7.9,22,4,516,0.13,0,0.0,0,21905,97,0.285,0.0238,1,54.2,0,2.68,0,0,72.7,1.09,0,0,none,0
J4790,A290,C173,2025-01-30 21:36:00,2025-01-31 00:30:00,repair,night,0,0,1,6.1,20.9,22,4,690,0.123,0,0.0,0,21871,171,0.276,0.0267,0,14.7,0,2.64,0,0,59.4,0.66,0,1,minor,0
J4791,A289,C80,2025-10-13 08:45:00,2025-10-13 10:42:00,maintenance,day,1,1,0,1.8,16.4,22,30,124,0.258,0,1.04,0,21786,241,-0.599,0.0332,0,18.7,1,5.66,0,0,61.0,0.03,0,0,none,0
J4792,A138,C209,2025-06-24 02:56:00,2025-06-24 04:37:00,emergency,night,0,1,0,2.3,24.9,11,22,19,0.156,0,0.48,0,11238,55,0.215,0.0128,0,43.3,0,2.85,0,0,61.7,1.05,1,0,none,0
J4793,A148,C37,2025-08-11 17:01:00,2025-08-11 18:14:00,maintenance,day,1,1,1,4.7,17.3,66,19,175,0.186,2,0.0,0,65847,89,-0.096,0.0192,0,86.7,0,3.59,0,0,71.5,1.73,0,0,none,0
J4794,A133,C57,2025-07-14 05:27:00,2025-07-14 08:21:00,maintenance,night,1,1,1,8.2,7.7,22,27,490,0.332,1,0.12,0,22108,84,0.04,0.0299,0,53.3,3,1.15,0,0,57.3,0.15,0,0,none,0
J4795,A106,C205,2025-10-27 01:14:00,2025-10-27 02:49:00,maintenance,night,1,1,1,2.3,4.7,22,1,589,0.29,0,0.0,0,22229,159,0.185,0.0477,0,49.0,0,0.93,0,0,68.6,2.22,0,0,none,0
J4796,A256,C167,2025-06-06 17:23:00,2025-06-06 19:27:00,inspection,day,0,1,1,4.9,19.9,33,2,231,0.082,0,0.0,0,32894,36,0.711,0.0255,0,72.2,0,0.08,0,0,68.8,0.06,0,0,none,0
J4797,A168,C165,2025-09-06 17:42:00,2025-09-06 18:51:00,emergency,day,0,1,1,10.7,1.1,22,18,262,0.243,0,0.0,0,22320,27,-0.844,0.0285,1,20.2,0,2.15,0,0,50.9,1.01,0,0,none,0
J4798,A245,C166,2025-10-12 16:20:00,2025-10-12 18:47:00,repair,day,0,1,0,6.9,4.4,22,8,446,0.549,0,0.0,0,22012,146,0.01,0.0065,0,39.9,0,5.34,2,0,62.1,2.21,0,1,major,0
J4799,A159,C162,2025-07-04 16:52:00,2025-07-04 18:58:00,repair,day,0,1,1,2.3,19.9,33,7,272,0.527,1,0.0,0,32710,221,0.498,0.0711,0,27.5,0,0.21,0,0,59.9,0.36,0,0,none,0
J4800,A159,C69,2025-03-23 00:16:00,2025-03-23 03:37:00,maintenance,night,1,0,1,3.3,1.1,33,1,178,0.155,1,0.0,0,33264,150,-0.358,0.0179,0,25.1,0,1.01,0,0,58.2,0.58,0,0,none,0
J4801,A275,C16,2025-01-12 20:47:00,2025-01-12 22:36:00,inspection,night,1,1,0,6.2,20.0,22,6,162,0.241,0,1.05,0,22502,190,-0.447,0.0104,0,21.8,0,6.94,1,0,67.0,0.68,0,0,none,1
J4802,A191,C30,2025-10-09 19:41:00,2025-10-09 23:09:00,maintenance,day,1,1,1,11.2,12.2,22,4,33,0.226,0,0.0,0,21811,21,-0.803,0.0205,0,47.5,0,1.46,0,0,56.6,1.19,0,0,none,0
J4803,A276,C209,2025-07-23 19:21:00,2025-07-23 22:09:00,repair,day,0,1,0,7.7,3.2,66,8,23,0.211,1,0.0,0,66071,127,-0.852,0.0003,0,86.5,0,0.5,1,1,55.2,0.47,0,0,none,1
J4804,A222,C44,2025-04-05 19:54:00,2025-04-05 22:04:00,emergency,day,0,1,0,5.3,6.1,11,11,625,0.236,0,0.0,0,10861,100,0.398,0.0254,0,37.2,0,1.51,0,0,66.9,0.26,0,0,none,0
J4805,A228,C164,2025-08-16 09:57:00,2025-08-16 10:54:00,inspection,day,1,0,0,8.0,13.0,22,15,3,0.198,0,0.0,0,22055,108,-0.519,0.017,2,33.0,1,3.68,0,0,64.7,0.27,0,0,none,0
J4806,A220,C192,2025-05-07 09:44:00,2025-05-07 10:47:00,repair,day,0,1,0,4.9,19.8,22,6,3,0.271,0,0.22,0,21939,93,0.35,0.0207,1,7.8,0,3.25,0,0,57.7,0.23,0,0,none,0
J4807,A266,C105,2025-04-05 19:35:00,2025-04-05 21:37:00,maintenance,day,0,1,1,2.3,15.3,22,16,88,0.135,0,0.17,0,22013,122,0.336,0.0192,1,30.3,1,3.66,0,0,61.6,0.87,0,0,none,0
J4808,A147,C109,2025-06-18 21:56:00,2025-06-18 23:01:00,emergency,night,0,0,1,0.7,22.5,11,2,70,0.116,0,0.0,0,11125,126,0.274,0.0199,1,32.7,1,1.95,0,0,69.2,0.68,0,0,none,0
J4809,A225,C131,2025-02-18 22:08:00,2025-02-18 22:54:00,inspection,night,1,1,0,3.7,19.2,11,12,320,0.167,0,0.0,0,10891,157,0.152,0.0181,1,75.6,1,1.13,0,0,60.3,1.89,0,0,none,0
J4810,A135,C51,2025-01-04 05:28:00,2025-01-04 07:28:00,repair,night,0,1,0,4.1,19.7,22,4,170,0.064,0,0.0,0,21461,42,-0.027,0.028,0,52.2,0,0.55,0,0,61.4,1.27,0,0,none,0
J4811,A149,C67,2025-09-30 17:20:00,2025-09-30 20:08:00,maintenance,day,1,1,1,11.3,9.8,22,27,7,0.035,0,0.09,0,21855,168,-0.433,0.0165,0,20.4,0,2.18,0,0,61.1,0.6,0,0,none,0
J4812,A108,C114,2025-07-25 09:27:00,2025-07-25 11:40:00,repair,day,0,1,0,12.5,10.8,11,10,17,0.123,0,0.25,0,11081,191,0.254,0.0137,0,75.0,0,4.42,0,0,65.2,0.36,0,1,minor,0
J4813,A295,C13,2025-01-25 17:54:00,2025-01-25 19:31:00,repair,day,0,1,0,6.0,20.2,11,8,176,0.359,0,0.0,0,11146,193,-0.617,0.0248,0,11.7,0,3.34,0,0,61.3,1.18,0,0,none,0
J4814,A169,C115,2025-09-19 15:02:00,2025-09-19 17:08:00,repair,day,0,1,1,6.4,13.2,22,26,29,0.222,1,0.0,0,21722,145,-0.052,0.0279,0,39.3,0,0.96,0,0,72.4,0.16,0,0,none,0
J4815,A156,C200,2025-08-05 07:18:00,2025-08-05 09:18:00,emergency,day,0,1,0,7.9,9.6,66,36,98,0.081,0,0.0,0,65794,58,-0.179,0.0523,0,34.9,0,0.22,0,0,64.1,1.1,0,0,none,0
J4816,A271,C61,2025-08-18 17:12:00,2025-08-18 18:15:00,inspection,day,1,1,1,5.3,10.1,11,11,170,0.056,1,0.0,0,10909,70,0.221,0.028,0,55.2,0,3.93,0,0,57.7,1.7,0,0,none,0
J4817,A293,C62,2025-01-16 07:34:00,2025-01-16 09:11:00,maintenance,day,0,1,1,5.4,14.5,66,49,148,0.151,1,1.56,0,66011,91,-0.496,0.0071,0,54.4,0,0.86,0,0,54.2,0.32,0,0,none,0
J4818,A116,C55,2025-02-18 15:08:00,2025-02-18 16:36:00,emergency,day,0,1,1,5.0,5.8,22,29,34,0.245,0,0.3,0,22352,87,0.347,0.0083,0,22.5,0,1.49,0,0,52.9,0.5,0,0,none,0
J4819,A212,C167,2025-01-16 10:07:00,2025-01-16 12:23:00,maintenance,day,1,0,0,8.7,22.2,22,10,362,0.202,0,0.0,0,21689,42,-0.445,0.04,0,7.9,1,2.84,0,0,66.9,0.47,0,0,none,0
J4820,A225,C186,2025-06-10 08:13:00,2025-06-10 11:01:00,maintenance,day,1,1,0,4.8,14.8,33,8,13,0.348,0,0.0,0,33090,121,0.107,0.0053,0,52.3,0,2.13,0,0,55.8,1.05,0,0,none,0
J4821,A183,C127,2025-02-26 15:14:00,2025-02-26 15:39:00,emergency,day,0,1,1,3.5,11.8,33,2,425,0.064,0,0.0,0,32943,3,-0.151,0.0409,0,39.9,0,2.12,0,0,64.6,0.15,0,1,minor,0
J4822,A163,C119,2025-04-16 20:58:00,2025-04-16 22:14:00,repair,night,0,1,1,5.1,1.2,132,8,420,0.115,0,0.0,0,131759,38,-0.311,0.0088,0,58.9,0,0.02,0,0,64.4,1.11,0,0,none,0
J4823,A203,C208,2025-02-27 19:56:00,2025-02-27 21:34:00,maintenance,day,1,1,0,5.4,5.2,11,6,25,0.092,0,0.0,0,10716,15,0.265,0.0402,0,22.7,0,3.42,0,0,44.0,0.89,0,0,none,0
J4824,A110,C165,2025-08-07 16:45:00,2025-08-07 18:32:00,repair,day,0,1,1,7.0,13.6,132,12,317,0.283,0,0.0,0,132176,41,-0.02,0.0196,0,70.4,0,4.21,0,0,67.8,0.91,0,0,none,0
J4825,A288,C107,2025-05-08 16:12:00,2025-05-08 16:36:00,maintenance,day,1,1,1,2.2,11.3,11,42,18,0.119,0,0.06,0,11165,3,0.652,0.0085,1,42.1,0,1.65,0,0,63.6,0.09,0,0,none,0
J4826,A284,C90,2025-05-14 16:32:00,2025-05-14 17:34:00,inspection,day,0,1,1,3.8,1.4,11,2,34,0.253,0,0.0,0,10860,183,-0.118,0.0043,0,29.6,1,3.55,0,0,63.6,1.58,0,0,none,0
J4827,A200,C166,2025-08-13 10:19:00,2025-08-13 12:03:00,inspection,day,1,1,1,4.2,25.1,33,1,92,0.429,0,0.37,0,32890,85,-0.844,0.022,1,47.5,0,0.51,0,0,55.6,1.59,0,0,none,0
J4828,A290,C156,2025-01-06 16:50:00,2025-01-06 18:26:00,inspection,day,1,1,1,5.5,5.5,33,15,150,0.162,1,0.0,0,32952,57,-0.125,0.0326,1,72.9,0,1.34,0,0,61.3,0.53,0,0,none,0
J4829,A252,C147,2025-01-31 19:23:00,2025-01-31 20:52:00,maintenance,day,1,1,1,8.8,18.2,22,13,109,0.057,0,0.0,0,22042,25,0.716,0.021,0,52.6,1,3.13,0,0,50.9,0.38,0,0,none,0
J4830,A234,C174,2025-06-18 05:27:00,2025-06-18 07:16:00,maintenance,night,1,1,1,1.6,22.7,11,13,56,0.179,0,0.0,0,10714,104,-0.209,0.0377,0,18.1,0,3.63,0,0,53.2,0.8,0,0,none,0
J4831,A280,C19,2025-02-24 08:39:00,2025-02-24 10:26:00,maintenance,day,1,1,1,5.5,9.4,22,14,310,0.13,1,0.0,0,21747,55,0.101,0.0314,1,18.2,0,0.18,0,0,60.7,0.16,0,0,none,0
J4832,A233,C37,2025-05-13 22:20:00,2025-05-13 23:52:00,repair,night,0,1,1,3.3,2.9,22,2,708,0.065,1,0.36,0,21986,30,0.272,0.0197,0,52.9,1,3.82,0,0,60.3,0.37,0,0,none,0
J4833,A215,C126,2025-05-10 09:56:00,2025-05-10 11:48:00,emergency,day,0,1,1,3.2,14.5,66,1,20,0.298,0,0.0,0,65491,77,-0.12,0.0265,0,74.8,3,3.14,0,0,58.1,0.02,0,0,none,0
J4834,A110,C72,2025-05-22 02:36:00,2025-05-22 03:54:00,maintenance,night,1,1,1,9.4,2.6,66,2,375,0.113,1,0.0,0,66102,72,-0.561,0.0144,0,59.4,0,3.27,1,0,53.6,1.13,0,0,none,1
J4835,A232,C147,2025-05-19 19:59:00,2025-05-19 20:09:00,maintenance,day,1,1,0,6.6,17.4,33,24,558,0.44,0,0.56,0,33158,84,-0.918,0.03,0,52.4,0,3.11,0,0,60.7,0.66,0,0,none,0
J4836,A201,C198,2025-10-16 15:28:00,2025-10-16 17:15:00,repair,day,0,0,1,2.9,15.9,132,11,133,0.093,0,0.0,0,132171,30,-0.964,0.0075,1,51.3,0,1.35,0,0,63.4,0.48,1,0,none,0
J4837,A110,C152,2025-06-28 16:44:00,2025-06-28 17:27:00,maintenance,day,1,1,0,6.1,9.4,22,14,309,0.111,0,0.0,0,21728,61,1.117,0.0207,0,43.4,0,2.07,0,0,60.4,0.75,0,0,none,0
J4838,A199,C142,2025-05-16 12:41:00,2025-05-16 14:24:00,inspection,day,1,1,1,6.3,15.8,11,13,38,0.149,0,0.0,0,10867,74,0.697,0.0296,0,56.5,0,3.44,0,0,68.2,0.57,0,0,none,0
J4839,A295,C171,2025-06-09 23:23:00,2025-06-10 01:19:00,maintenance,night,1,1,0,4.8,10.8,11,1,178,0.402,0,0.0,0,10913,16,-0.712,0.0244,0,36.8,0,0.45,0,0,58.0,1.41,0,0,none,0
J4840,A112,C58,2025-04-04 07:53:00,2025-04-04 09:36:00,inspection,day,1,1,1,8.3,5.9,11,2,156,0.116,1,0.0,0,11210,19,-0.061,0.0225,0,29.6,1,1.63,0,0,56.6,0.35,0,0,none,0
J4841,A174,C122,2025-08-27 12:52:00,2025-08-27 14:18:00,maintenance,day,1,1,1,4.2,17.3,22,21,119,0.319,0,0.0,0,21954,44,-0.061,0.0082,0,26.0,0,3.97,0,0,58.5,0.15,1,0,none,0
J4842,A201,C87,2025-10-27 00:39:00,2025-10-27 03:46:00,maintenance,night,1,0,1,10.7,16.9,11,15,500,0.086,0,0.0,0,11122,67,-0.348,0.0032,0,48.6,0,3.71,0,0,65.9,1.43,0,0,none,0
J4843,A298,C83,2025-09-19 02:00:00,2025-09-19 03:12:00,maintenance,night,1,1,1,4.9,17.4,66,11,43,0.073,0,0.0,0,66376,107,0.135,0.0035,1,48.0,0,3.61,0,0,53.3,2.81,0,0,none,0
J4844,A218,C52,2025-05-26 15:54:00,2025-05-26 18:03:00,maintenance,day,1,1,1,2.8,17.7,33,5,31,0.255,1,0.0,0,32858,134,-0.074,0.01,0,62.9,0,3.66,0,1,53.3,1.5,0,0,none,1
J4845,A208,C85,2025-03-27 10:53:00,2025-03-27 13:28:00,maintenance,day,1,0,1,6.5,14.0,22,10,205,0.087,0,0.0,0,21852,145,-0.089,0.0257,1,85.7,2,0.0,0,0,62.6,1.27,0,0,none,0
J4846,A256,C23,2025-05-08 18:05:00,2025-05-08 20:34:00,maintenance,day,1,1,1,6.3,12.3,66,6,66,0.144,0,0.0,0,65755,93,-0.256,0.0293,0,86.7,0,2.65,1,0,55.9,0.11,0,0,none,1
J4847,A276,C142,2025-04-26 21:32:00,2025-04-26 21:45:00,repair,night,0,1,1,7.8,15.6,22,4,41,0.205,1,0.0,0,22373,80,0.624,0.0243,0,72.4,0,1.15,0,0,64.5,0.63,0,0,none,0
J4848,A136,C128,2025-08-17 01:26:00,2025-08-17 05:11:00,repair,night,0,0,0,4.0,3.0,22,3,260,0.485,0,0.0,0,22130,128,0.815,0.0205,1,57.3,0,1.45,0,0,54.9,0.46,0,0,none,0
J4849,A265,C125,2025-04-04 15:12:00,2025-04-04 17:31:00,maintenance,day,1,1,1,7.6,10.0,66,4,146,0.115,0,0.0,0,65907,126,-1.09,0.0048,0,80.9,1,0.65,0,0,65.1,0.88,0,0,none,0
J4850,A123,C194,2025-04-17 10:22:00,2025-04-17 11:36:00,maintenance,day,1,1,0,5.4,12.0,22,42,167,0.046,0,0.0,0,22044,70,-0.131,0.0224,2,49.7,0,3.4,0,0,55.5,1.54,0,0,none,0
J4851,A228,C38,2025-02-16 19:31:00,2025-02-16 21:57:00,inspection,day,1,1,1,7.2,21.5,11,5,52,0.442,1,0.19,0,11258,149,0.175,0.0048,1,40.3,1,1.16,0,0,60.1,0.99,0,0,none,0
J4852,A146,C209,2025-07-18 06:41:00,2025-07-18 08:39:00,repair,day,0,1,1,9.3,2.7,22,5,40,0.033,1,0.0,0,21804,60,-0.003,0.0225,0,33.6,0,0.59,0,0,57.1,1.2,0,0,none,0
J4853,A249,C188,2025-01-27 12:51:00,2025-01-27 14:57:00,maintenance,day,1,0,1,7.2,15.6,33,5,134,0.251,0,0.0,0,32684,20,0.281,0.018,0,58.1,0,2.48,0,0,60.4,0.2,0,0,none,0
J4854,A239,C44,2025-05-29 14:21:00,2025-05-29 15:31:00,inspection,day,1,1,0,9.8,2.8,66,9,122,0.164,0,0.0,0,65770,66,-0.534,0.0294,0,55.5,0,0.39,0,0,67.0,1.26,0,0,none,0
J4855,A200,C115,2025-07-04 15:28:00,2025-07-04 16:12:00,maintenance,day,1,0,1,6.1,11.6,11,8,369,0.195,0,0.0,1,10696,86,0.292,0.0245,0,45.8,0,1.2,0,0,60.1,1.09,0,1,minor,0
J4856,A182,C125,2025-06-28 05:18:00,2025-06-28 06:35:00,repair,night,0,1,1,8.8,20.2,22,41,79,0.153,0,0.0,0,22207,3,0.253,0.0185,0,52.7,0,4.74,0,0,65.2,0.88,0,0,none,0
J4857,A106,C55,2025-07-19 09:39:00,2025-07-19 11:27:00,maintenance,day,1,1,0,7.1,13.2,22,8,48,0.109,0,0.0,0,22527,61,0.006,0.0076,0,38.9,0,1.25,0,0,57.4,1.38,0,0,none,0
J4858,A216,C161,2025-04-13 19:29:00,2025-04-13 21:10:00,emergency,day,0,1,1,4.2,14.9,11,9,83,0.191,0,0.91,0,10901,60,0.097,0.0291,0,48.4,1,4.29,0,0,61.6,0.09,0,0,none,0
J4859,A282,C61,2025-06-09 00:50:00,2025-06-09 02:23:00,maintenance,night,0,1,1,4.8,3.9,66,20,24,0.072,0,0.0,0,66255,31,1.117,0.0287,0,109.0,0,2.1,0,0,58.9,0.28,0,1,fatal,0
J4860,A216,C33,2025-01-24 23:42:00,2025-01-25 00:22:00,repair,night,0,1,1,10.0,18.3,11,8,183,0.352,1,0.0,0,10886,58,0.131,0.0314,0,53.3,0,2.77,0,0,54.8,0.24,0,0,none,0
J4861,A164,C92,2025-01-08 09:31:00,2025-01-08 11:15:00,inspection,day,1,1,0,5.9,16.6,22,2,37,0.103,1,0.23,0,22329,46,0.332,0.0241,0,20.3,0,2.05,0,0,55.0,0.17,0,0,none,0
J4862,A277,C176,2025-03-10 21:59:00,2025-03-10 22:46:00,repair,night,0,1,1,4.6,15.0,33,2,208,0.231,1,0.0,0,33136,39,-0.141,0.0131,0,47.8,0,1.16,0,0,57.1,0.3,0,0,none,0
J4863,A282,C51,2025-08-25 20:35:00,2025-08-25 21:56:00,inspection,night,1,0,0,9.0,16.7,33,14,49,0.096,0,0.0,0,33097,74,0.66,0.0148,0,76.8,1,0.5,0,0,67.2,0.2,0,0,none,0
J4864,A283,C197,2025-06-07 05:36:00,2025-06-07 07:21:00,maintenance,night,1,1,1,3.2,11.5,66,15,22,0.331,0,0.0,0,66113,92,0.14,0.0326,0,78.5,0,1.23,0,0,52.8,1.64,0,0,none,0
J4865,A131,C33,2025-09-10 22:56:00,2025-09-11 01:03:00,inspection,night,1,1,1,5.5,9.7,22,1,58,0.049,0,0.0,0,21795,152,-0.322,0.0114,0,42.7,0,3.14,0,0,71.3,1.11,0,0,none,0
J4866,A129,C190,2025-07-13 15:39:00,2025-07-13 17:50:00,maintenance,day,1,1,0,5.8,5.2,33,3,109,0.052,0,0.0,0,33126,83,-0.21,0.0104,0,6.6,0,5.19,0,0,52.3,0.78,0,0,none,0
J4867,A215,C172,2025-04-18 21:38:00,2025-04-19 00:08:00,maintenance,night,1,1,1,9.7,30.0,11,17,74,0.028,0,1.31,0,10648,61,-0.107,0.0252,1,74.8,0,0.5,0,0,58.6,1.44,0,0,none,0
J4868,A192,C31,2025-04-15 06:38:00,2025-04-15 08:23:00,repair,day,0,0,1,5.2,10.8,11,11,725,0.315,0,0.0,0,10756,48,-0.213,0.0256,1,37.3,0,1.25,0,0,77.2,0.96,0,0,none,0
J4869,A234,C191,2025-10-11 01:12:00,2025-10-11 03:59:00,maintenance,night,0,1,1,3.6,21.0,66,31,10,0.178,1,0.0,0,65729,162,0.054,0.0117,1,80.9,0,2.07,0,0,60.2,0.68,0,0,none,0
J4870,A198,C196,2025-08-13 15:34:00,2025-08-13 17:29:00,inspection,day,1,1,0,0.5,5.4,66,12,330,0.147,0,0.73,0,65960,27,0.144,0.0125,0,100.6,0,2.2,0,0,67.0,1.19,0,0,none,0
J4871,A230,C166,2025-08-20 15:29:00,2025-08-20 16:31:00,maintenance,day,1,1,0,11.4,9.4,11,4,303,0.204,0,0.15,0,11502,58,0.982,0.0334,1,42.4,0,0.58,0,0,54.3,0.25,0,0,none,0
J4872,A140,C106,2025-10-26 12:12:00,2025-10-26 13:31:00,emergency,day,0,1,1,6.0,1.0,11,35,71,0.054,0,0.0,0,11085,25,-0.247,0.0269,1,75.1,1,2.63,0,0,54.8,1.55,0,0,none,0
J4873,A240,C107,2025-08-30 20:24:00,2025-08-30 22:33:00,emergency,night,0,1,1,6.9,19.6,11,4,229,0.268,1,0.0,0,10824,150,-0.308,0.0156,1,10.8,1,1.83,0,0,53.2,0.05,0,0,none,0
J4874,A111,C206,2025-09-19 19:53:00,2025-09-19 20:42:00,repair,day,0,1,1,7.1,12.9,11,3,10,0.117,0,0.48,0,10813,18,0.265,0.0014,0,47.3,0,1.64,0,0,61.9,0.35,1,0,none,0
J4875,A143,C95,2025-10-25 02:26:00,2025-10-25 04:06:00,inspection,night,1,0,1,6.5,20.7,11,3,97,0.177,0,0.0,0,10763,103,0.231,0.0344,0,26.6,0,4.31,0,0,58.7,1.15,0,0,none,0
J4876,A244,C178,2025-04-09 00:10:00,2025-04-09 01:55:00,maintenance,night,1,1,1,8.1,22.1,22,8,93,0.213,0,0.62,0,22237,22,0.255,0.0342,1,49.8,0,3.35,0,0,58.6,1.11,0,0,none,0
J4877,A138,C51,2025-06-27 17:48:00,2025-06-27 20:00:00,repair,day,0,0,1,4.7,0.0,11,8,248,0.273,0,0.25,0,11168,60,0.592,0.0028,0,65.8,0,2.71,0,0,57.8,0.63,0,0,none,0
J4878,A137,C55,2025-08-22 21:01:00,2025-08-22 22:35:00,emergency,night,0,1,1,0.5,3.0,11,48,73,0.373,0,0.0,0,10811,107,0.801,0.028,0,57.1,2,3.96,0,0,51.0,0.1,0,0,none,0
J4879,A296,C192,2025-08-19 18:58:00,2025-08-19 20:25:00,repair,day,0,1,1,5.8,5.0,22,7,20,0.161,0,0.0,0,21953,77,-0.003,0.0146,1,60.6,0,2.33,0,0,51.1,0.35,0,0,none,0
J4880,A113,C117,2025-08-24 11:01:00,2025-08-24 11:47:00,maintenance,day,1,1,1,4.2,5.3,33,2,7,0.385,1,0.0,0,32950,60,0.356,0.0022,1,49.0,0,2.87,0,0,56.7,0.1,0,0,none,0
J4881,A178,C89,2025-02-14 14:00:00,2025-02-14 15:50:00,repair,day,0,1,1,5.3,18.3,11,15,32,0.156,1,0.0,0,10939,77,0.178,0.0161,0,50.9,0,1.9,0,0,60.7,1.09,0,0,none,0
J4882,A286,C206,2025-03-15 12:08:00,2025-03-15 13:59:00,emergency,day,0,1,1,8.8,2.3,33,7,73,0.136,0,0.06,0,32724,32,-0.204,0.0202,0,67.2,0,1.2,1,0,58.4,0.83,0,0,none,1
J4883,A214,C83,2025-03-15 15:02:00,2025-03-15 16:02:00,emergency,day,0,1,1,7.3,20.2,66,4,368,0.05,0,0.0,0,65780,41,-0.495,0.0082,0,78.7,0,5.05,0,0,58.3,2.45,1,1,minor,0
J4884,A260,C56,2025-05-04 09:31:00,2025-05-04 12:32:00,maintenance,day,1,0,1,7.5,24.4,66,1,97,0.067,0,0.32,0,65687,116,-0.309,0.0205,0,80.7,0,2.03,1,0,55.4,0.76,0,0,none,1
J4885,A130,C43,2025-10-12 23:30:00,2025-10-13 00:37:00,repair,night,0,1,1,17.9,23.7,11,17,36,0.21,0,0.0,0,10868,35,0.672,0.0071,0,32.4,1,1.3,0,0,64.0,0.49,0,1,major,0
J4886,A151,C10,2025-10-14 15:15:00,2025-10-14 16:45:00,emergency,day,0,0,1,0.5,9.9,11,2,163,0.114,0,0.0,0,10985,119,0.418,0.0204,0,16.8,1,1.33,0,0,51.3,0.75,0,0,none,0
J4887,A259,C205,2025-06-28 02:13:00,2025-06-28 03:33:00,repair,night,0,1,1,9.0,18.3,11,10,137,0.232,0,0.59,0,10874,99,-0.456,0.0208,0,24.7,0,0.67,0,0,74.2,1.37,0,1,major,0
J4888,A164,C13,2025-08-12 18:02:00,2025-08-12 19:05:00,maintenance,day,0,1,0,6.0,7.2,22,1,224,0.369,0,0.0,0,22233,108,-0.029,0.006,0,47.0,1,5.09,0,0,71.7,0.26,0,0,none,0
J4889,A217,C137,2025-02-13 02:28:00,2025-02-13 03:24:00,repair,night,0,1,1,13.8,5.9,11,4,422,0.22,0,0.0,0,10683,68,0.237,0.0102,0,1.4,0,0.13,0,0,54.9,0.85,0,0,none,0
J4890,A227,C149,2025-09-09 10:36:00,2025-09-09 12:17:00,maintenance,day,1,0,1,10.4,15.7,33,6,181,0.135,1,0.0,0,33200,52,0.419,0.0494,0,24.6,1,0.55,0,0,56.9,0.3,0,0,none,0
J4891,A101,C165,2025-04-23 02:45:00,2025-04-23 06:01:00,emergency,night,0,1,1,2.8,15.1,33,14,36,0.383,0,0.0,0,32915,31,0.061,0.0001,0,33.7,0,0.77,0,0,62.1,0.64,0,0,none,0
J4892,A226,C70,2025-04-25 01:06:00,2025-04-25 03:04:00,maintenance,night,1,0,0,5.7,2.2,11,2,70,0.129,0,0.0,0,10913,24,-0.637,0.0054,0,80.5,0,1.54,0,0,66.4,1.69,0,0,none,0
J4893,A155,C160,2025-04-06 05:03:00,2025-04-06 07:13:00,maintenance,night,0,1,1,0.5,6.6,11,10,566,0.163,1,0.0,0,11585,55,-0.3,0.0099,0,18.2,0,0.14,0,0,66.1,1.74,0,1,minor,0
J4894,A268,C131,2025-06-05 23:25:00,2025-06-06 00:37:00,emergency,night,0,0,0,6.2,0.1,66,21,74,0.272,0,0.0,0,65908,118,0.137,0.0071,0,35.9,1,0.21,0,0,59.5,0.64,0,0,none,0
